log_Mstar,log_Zstar,log_Zgas
9.298243,-1.9242388,-1.9064537
9.091152,-1.9540284,-1.9913615
8.788437,-2.0177965,-2.0728629
9.220105,-2.1690776,-2.0503478
9.015643,-2.1010866,-2.1790206
8.586642,-2.182951,-2.3174005
8.43798,-2.362074,-2.344809
8.959493,-2.159602,-2.2647846
9.279474,-1.9796411,-2.0489993
9.503405,-1.8350289,-1.901262
9.022229,-1.9792889,-1.936009
8.722176,-2.239055,-2.3726788
9.511504,-1.8377653,-1.8332448
8.70577,-2.057996,-2.1221552
8.469774,-2.2882047,-2.4406664
8.623277,-2.241276,-2.2386436
9.296465,-2.0152168,-2.1078022
9.089641,-2.1413896,-2.2287617
8.984812,-2.0606596,-2.1524417
8.456179,-2.3020422,-2.2495213
8.480586,-2.3768277,-2.5987792
8.253769,-2.1673272,-2.3006563
9.212721,-1.9985125,-1.9303027
9.16413,-1.9659848,-2.0094125
8.796983,-2.055981,-2.281493
8.597711,-2.2519448,-2.3431022
9.264673,-1.8239127,-1.8209524
9.2163925,-1.8528892,-1.9868886
9.070213,-1.9834348,-2.056397
9.589852,-1.806669,-1.7937915
8.460815,-2.142784,-2.2023654
9.237523,-1.939399,-1.8043162
8.959256,-2.0210586,-2.009541
9.0725565,-1.9574759,-2.0911794
9.533528,-1.7849597,-1.6864028
9.48289,-1.8113463,-1.8559285
9.404436,-1.933654,-1.9910121
9.068832,-2.0265245,-2.0740023
8.919842,-2.0581708,-2.1366684
9.158027,-1.9453325,-1.9473209
9.2135725,-1.9450132,-2.0598729
9.0163965,-1.884021,-1.994859
8.963113,-2.0328927,-2.0158951
9.199708,-2.038031,-2.0352468
9.193899,-2.0345747,-2.0637631
9.352813,-1.9974746,-1.9164692
8.930767,-2.0157807,-2.1190572
9.494222,-1.9057014,-1.9772452
9.538624,-1.8091581,-1.792973
8.960141,-2.0940046,-2.3466918
9.150284,-1.9553235,-1.9720516
8.810099,-2.1710737,-2.1975305
8.730112,-2.2008812,-2.279974
8.436828,-2.3108647,-2.443767
9.336269,-1.8516706,-1.7122581
9.131696,-1.9161623,-2.1391919
8.958024,-2.0568972,-2.1884527
9.454497,-1.8694135,-1.7934424
9.280513,-1.9747479,-2.0139158
9.307766,-1.9124956,-1.9365977
9.214386,-1.9460219,-1.8696028
9.33446,-1.910133,-1.8408629
9.145985,-1.9486054,-2.0475686
8.795853,-2.167583,-2.1617203
9.189996,-1.912926,-1.8194419
9.18842,-1.9731114,-2.0639036
9.369186,-1.8934517,-1.774149
9.455162,-1.7541299,-1.7234242
8.863749,-2.1112785,-2.1215668
9.368153,-1.8636413,-1.7887449
9.264321,-1.9141241,-1.9972217
9.272432,-1.8359505,-1.9403934
9.092682,-1.9608278,-1.9128107
9.407187,-1.8947253,-1.8678877
9.405056,-1.8624139,-1.9372867
9.155139,-2.0202358,-1.990114
9.432656,-1.9258941,-1.9247559
8.897255,-2.0098526,-2.1219
9.428246,-1.8706541,-1.9019793
8.988378,-1.9407239,-2.035676
8.894148,-2.140459,-2.1990614
9.1514635,-1.9368869,-1.7653704
9.289213,-1.9520776,-1.9855077
9.286088,-1.920146,-1.9342719
8.761479,-2.0773754,-2.1564293
8.89801,-2.010665,-2.0613997
9.032609,-1.9897358,-2.1461735
9.058384,-1.9948376,-2.0412774
9.101768,-1.9371749,-2.035548
8.964032,-2.1081498,-2.1536016
9.04225,-2.108917,-2.2661421
9.269472,-1.996117,-2.030802
8.446859,-2.3330338,-2.4189239
9.352641,-1.8521587,-1.7923584
9.358468,-1.7733585,-1.8062757
9.172589,-2.1035585,-2.1817677
9.226431,-1.8890693,-1.919559
9.498432,-1.8406516,-1.8519263
8.399282,-2.0849667,-2.160154
9.243225,-1.9332548,-1.9845506
9.618794,-1.8641862,-1.8453227
9.559987,-1.8187864,-2.0062072
9.517592,-1.7916332,-1.7265275
9.076192,-2.0744436,-2.132285
9.591742,-1.9311507,-2.0475395
8.637003,-2.2734783,-2.3655753
8.532786,-2.4348724,-2.5880861
9.268185,-1.9320393,-1.9585856
9.043585,-2.0358756,-2.0162284
8.751513,-2.1633766,-2.2361867
8.102619,-2.3986342,-2.4110534
9.405136,-1.8198442,-1.7859873
9.132171,-2.0912294,-1.9834532
9.425488,-1.8906362,-1.8608636
8.962042,-2.0584466,-2.1184137
8.628141,-2.0665994,-2.1903927
9.229799,-1.9840113,-1.9302881
8.226577,-2.5119812,-2.515357
8.321969,-2.248592,-2.2367108
9.539655,-1.8292145,-1.9755449
8.684177,-2.2120774,-2.2765522
8.8745775,-2.053957,-2.225808
9.275718,-1.9537208,-1.9661559
9.451173,-1.9115064,-1.846312
9.296426,-1.9015695,-2.0182118
9.295858,-1.8099182,-2.055779
8.860886,-2.3611321,-2.3811543
9.009491,-2.1442502,-2.1909986
8.859961,-2.1153884,-2.3481948
9.139444,-2.0158947,-2.077716
8.582958,-2.1114707,-2.0800664
8.119193,-2.406693,-2.524162
9.662856,-1.7791567,-1.5820253
9.028613,-1.9669921,-2.1195908
9.3786955,-1.9281596,-1.8918586
9.242736,-1.8932871,-1.9143821
9.122979,-2.0257733,-2.003265
8.035888,-2.563289,-2.790576
9.404017,-1.8148578,-1.7879059
8.987502,-2.0346491,-2.081881
9.5825405,-1.801376,-1.8065484
9.10394,-2.1858525,-2.1276019
8.933534,-2.202041,-2.2764668
9.398988,-1.9271734,-1.8653116
9.030971,-1.9361215,-1.8141983
8.548284,-2.3008032,-2.3668191
9.367949,-1.7895098,-1.7357271
9.254992,-2.0240805,-2.1574397
9.006558,-1.9981107,-2.0941257
9.307518,-1.8947902,-1.875481
9.175898,-1.9204266,-1.9045664
9.447274,-1.9298589,-2.1349854
9.202751,-1.9772003,-2.0303292
9.56386,-1.8053513,-1.7789457
9.420284,-1.898611,-1.643072
8.994575,-2.1266222,-2.1775703
8.062709,-2.2467883,-2.1679049
9.174283,-1.9605361,-1.9984198
9.318651,-1.9079038,-2.0033622
9.578936,-1.8765829,-1.9219142
9.249972,-1.9363004,-1.7935603
9.067126,-2.0455592,-2.0032032
8.597412,-2.1415033,-2.0780656
8.399371,-2.1457658,-2.1570294
9.678163,-1.7968386,-1.6561173
9.577339,-1.8310996,-1.7419274
8.569428,-2.3242776,-2.415242
9.317884,-1.9565306,-2.0553312
9.439569,-1.8062309,-1.6660225
8.535074,-2.2048342,-2.3076777
9.210351,-1.8608553,-2.0207872
9.443821,-1.8875124,-1.9478518
9.219171,-2.1528404,-2.1497958
9.487577,-1.888125,-1.7705319
9.023739,-2.102781,-1.9408345
9.452343,-1.8882586,-1.8886989
8.9675045,-1.9779297,-2.0600054
9.295289,-1.8734454,-1.812428
9.194405,-2.0242512,-1.8895167
8.875599,-2.1823394,-2.2683969
8.882162,-2.0567586,-2.2695477
8.996552,-1.8885391,-1.8264064
8.376169,-2.3300962,-2.3235216
9.022447,-2.0711322,-2.1343043
9.54775,-1.8145145,-1.6055357
9.17455,-1.9832302,-1.9238911
9.556767,-1.9236455,-1.8103726
8.443957,-2.2855818,-2.516824
8.319138,-2.3399024,-2.664288
8.516061,-2.2640991,-2.4165707
8.579446,-2.1601136,-2.095727
9.281688,-1.9468416,-1.8789593
8.590357,-2.2208679,-2.2327068
9.081838,-2.0051968,-2.0822794
8.850263,-2.0863216,-2.201683
9.515079,-1.930232,-1.9165034
9.42943,-1.8830916,-1.8579093
9.226928,-1.8565695,-1.9478968
9.347885,-1.9327542,-2.14406
8.94316,-1.9747698,-2.000514
8.924137,-2.0544252,-2.1426222
8.649677,-2.1565652,-2.0946848
8.258209,-2.2354853,-2.2011123
8.975602,-2.091205,-2.1634853
9.103016,-2.0059888,-1.9034996
9.094408,-2.03474,-2.0188262
9.522352,-1.8159939,-1.762487
9.299776,-1.914501,-1.885915
8.09252,-2.4846547,-2.6096802
8.622344,-2.058478,-2.1619005
9.151262,-2.0170293,-2.0267642
9.315321,-1.8809273,-1.8886176
9.162015,-1.963322,-2.105058
9.469922,-1.8228223,-1.839473
9.234262,-1.9152373,-2.0722773
9.297382,-1.9539839,-2.0858855
9.041638,-2.1610658,-2.157972
8.734122,-2.2133718,-2.2974954
9.352572,-1.9777181,-2.0344284
9.421107,-1.8110312,-1.8141456
9.074763,-2.0309248,-2.214071
8.702638,-2.1309538,-2.1306865
8.462314,-2.0610847,-2.0687914
9.464265,-1.8980793,-1.935216
9.331212,-1.9083763,-2.0246768
8.872574,-2.1866276,-2.2424247
8.51491,-2.1321292,-2.1587687
9.2571,-1.9032551,-1.921943
8.803845,-2.1437724,-2.1130157
8.511845,-2.176077,-2.4536362
8.1756115,-2.3432822,-2.3737414
8.771439,-2.1960452,-2.2012913
9.32715,-1.8886585,-1.88267
8.869629,-2.0507774,-2.3205268
8.984275,-1.9213874,-2.0166664
9.310277,-1.793871,-1.7187918
9.405071,-1.8910213,-1.9008856
9.111958,-1.933383,-1.9761666
9.185238,-2.16873,-2.23907
8.98515,-2.0870242,-2.1926172
9.243754,-2.058588,-2.0907865
9.033151,-2.0384579,-2.1614273
9.321008,-1.9077468,-1.9185119
9.262511,-2.1103163,-2.1399205
9.11471,-2.0434914,-2.053353
8.76853,-2.2442627,-2.3936388
8.901286,-2.0675812,-1.908802
9.253125,-1.9391645,-1.8671061
9.160674,-2.0017004,-1.9268727
9.235568,-1.9392936,-1.9514915
9.374155,-1.9782867,-1.9618634
8.751595,-2.11848,-2.2494445
9.402812,-1.9151844,-2.0069027
9.066548,-2.0073347,-2.1119764
9.491124,-1.8459659,-1.7130451
8.938883,-2.1912935,-2.241008
8.347025,-2.3854012,-2.4395888
8.631776,-2.1278217,-2.043492
9.050912,-2.0149033,-2.0123713
8.927526,-2.0293157,-1.9619721
8.341785,-2.2536657,-2.1947248
9.257845,-2.0015092,-1.9374002
8.690069,-2.0559523,-2.1196134
9.152258,-2.0145826,-1.9742223
9.0703,-1.9692019,-1.994877
8.792017,-2.0404232,-2.1164775
9.446775,-1.9335256,-1.9174749
9.279856,-1.9998854,-2.0664117
8.930127,-1.9778221,-2.0359874
9.269862,-1.9676818,-1.9466158
8.150026,-2.3545723,-2.3550026
9.093576,-1.8884962,-1.9534655
9.293493,-2.029271,-1.9863844
9.112069,-1.980568,-1.9611163
9.168036,-1.9442586,-2.078209
9.337418,-1.9007629,-1.9404628
9.002992,-2.0820594,-2.0725553
9.795835,-1.7068368,-1.6285763
8.811026,-2.0147128,-1.9448835
9.397017,-1.8118144,-1.8446693
9.102909,-2.2331436,-2.1951199
8.941425,-2.0180793,-2.1573591
9.167436,-1.8209358,-1.9093716
8.643557,-2.1773956,-2.191077
8.527557,-2.0700555,-2.0331166
9.022851,-2.0287118,-2.1252716
9.507217,-1.8964607,-1.8261161
9.424151,-1.8568234,-1.9370869
8.957348,-2.0638626,-2.0392582
9.057454,-1.9877541,-1.9074619
8.449473,-2.1991587,-2.2934897
8.968194,-2.0629976,-2.0633452
9.08444,-2.031146,-2.0539558
8.441573,-2.144633,-2.17107
8.204503,-2.1998968,-2.1474423
9.467952,-1.9526814,-1.8801826
9.061521,-1.8738617,-1.7293161
8.89118,-1.9793562,-1.8771504
8.5513735,-2.324444,-2.3174765
8.119323,-2.426361,-2.545244
9.057977,-1.9090703,-1.9625884
8.548769,-2.2578487,-2.310871
8.635635,-2.164362,-2.1954815
8.945443,-2.0007727,-2.0445406
8.70973,-2.0272176,-1.9730811
9.660465,-1.8398131,-1.8124334
9.103161,-2.0563571,-2.058057
8.89314,-2.0275226,-1.9808981
9.091588,-2.014255,-2.1717892
8.949953,-2.1551569,-2.151507
9.051949,-1.9158056,-1.8637761
9.1820755,-1.8685251,-1.8755188
9.4961,-1.8492224,-1.8040223
9.3883705,-1.8684156,-1.8887125
9.418205,-1.8818889,-1.8389668
9.621647,-1.8528003,-1.860962
8.471778,-2.123188,-2.1831253
8.332218,-2.3801448,-2.4779687
9.04704,-2.265309,-2.2964814
9.323153,-1.965164,-1.8938946
9.464934,-1.873653,-1.8929287
9.202434,-1.8607821,-1.8724945
8.892064,-2.1191998,-2.1102345
9.211041,-2.0173702,-1.9443854
8.8936615,-2.1671734,-2.2169456
9.214113,-1.9233654,-2.1264894
9.307581,-1.8755611,-1.9719342
8.661876,-2.1443832,-2.218307
8.002324,-2.4286473,-2.362761
8.948457,-1.8960555,-1.893141
9.177761,-2.024026,-1.9751954
9.149939,-2.026219,-1.857169
8.878051,-2.0943036,-2.1572266
8.626966,-2.1914442,-2.1828077
8.131165,-2.4216197,-2.7260458
8.970149,-2.0978258,-2.1132627
9.300534,-1.9060545,-1.8031286
9.72375,-1.7763513,-1.702892
9.343502,-1.8811239,-1.8198798
8.837304,-2.104625,-2.1119876
8.640585,-2.109583,-2.203489
9.009925,-2.153003,-2.2211661
8.9472,-2.1497114,-2.3263226
9.167022,-2.0278032,-2.0024908
8.570459,-2.2182477,-2.3418524
8.301613,-2.2365663,-2.2197251
8.414657,-2.4129272,-2.5875895
9.012295,-1.9557289,-2.037317
9.168298,-1.9374181,-2.1484
9.19209,-2.0629168,-2.194408
8.716947,-2.097121,-2.068922
8.892616,-2.0347612,-2.0268803
9.444873,-1.9018393,-1.8328406
9.284194,-1.9433905,-1.7179606
9.164235,-1.9169406,-1.9709309
9.026594,-2.0143986,-2.060334
8.016554,-2.5636773,-2.7471774
9.440808,-1.8665928,-1.8815595
9.272655,-1.934645,-1.92746
9.232817,-2.0459404,-1.9340534
9.067708,-2.1360052,-2.075972
9.053447,-1.8976271,-1.964862
8.6628065,-2.2250588,-2.2953389
8.824512,-2.0839658,-2.1095173
8.860279,-2.063992,-2.1003072
8.956065,-2.031232,-2.0299358
8.04779,-2.3080983,-2.5044823
9.416331,-1.8415586,-1.7975204
9.103393,-1.9721229,-2.0662475
8.99277,-2.0208888,-1.9811674
8.880518,-2.018872,-2.108347
9.294239,-1.9237691,-1.8651972
8.950334,-2.0371232,-2.022936
9.256239,-1.9090527,-1.8975252
9.33424,-1.7944187,-1.8008616
8.578684,-2.227236,-2.2188084
9.545134,-1.7994078,-1.8477175
9.655231,-1.802559,-1.724109
8.975958,-2.033351,-2.074713
9.266743,-1.9707905,-2.1248412
9.175177,-1.8716508,-1.916914
8.70532,-2.06192,-2.2477555
9.368473,-1.8877295,-1.8233399
9.212785,-2.0080724,-2.0127842
9.53961,-1.8452755,-1.8450197
9.339198,-1.8866154,-1.8633215
8.52043,-2.2291248,-2.4545608
9.188372,-1.9624923,-2.1037157
9.127915,-1.9555676,-1.9989781
9.421198,-1.8976328,-1.768946
9.553242,-1.8725462,-1.8258973
8.969571,-2.0823348,-2.1914685
8.933627,-2.0947077,-2.2248125
9.111422,-1.9602863,-1.8789668
9.509321,-1.7888103,-1.6133776
8.902337,-2.0648837,-2.0488374
8.2805,-2.2435162,-2.2525573
9.387019,-1.8812371,-1.8588282
8.465232,-2.1675158,-2.2581432
8.936153,-2.1172807,-2.0114033
9.539691,-1.8521802,-1.7590275
9.425413,-1.8368454,-1.6690091
8.5827875,-2.2906663,-2.432771
9.656325,-1.8906622,-1.8529761
9.345083,-2.0001214,-1.9524981
8.7718115,-2.2083132,-2.119825
8.700003,-2.086525,-2.121563
8.86379,-2.2942903,-2.3963904
9.381055,-1.8133649,-1.8985362
9.055235,-1.8571535,-1.9794592
9.048906,-2.152168,-2.1870942
8.968269,-2.1462219,-2.2974975
9.099028,-1.9326055,-1.9582152
8.68612,-2.119267,-2.0810335
8.959488,-2.0969648,-2.145442
9.051915,-2.0110571,-2.120455
9.190051,-1.9384243,-1.9001244
9.397837,-1.7692578,-1.8496754
9.028744,-2.2214787,-2.3211327
8.944054,-2.0671313,-2.0309525
9.517718,-1.9650594,-2.0098913
9.11807,-1.9557786,-2.0348446
8.555317,-2.276034,-2.4610763
8.077465,-2.4119005,-2.3566763
9.228554,-2.0204163,-2.0120442
8.514278,-2.3208456,-2.3828533
8.95108,-2.1069477,-2.1506608
9.437677,-1.8383325,-1.8480865
9.338833,-1.87614,-2.0187416
9.254949,-1.908873,-2.000683
9.220483,-2.0267677,-2.0311403
9.395319,-1.8699812,-2.0492258
9.393618,-2.049805,-1.9780908
8.633115,-2.0320814,-2.1104343
8.195709,-2.2493565,-2.206155
9.40324,-1.8139113,-1.8555502
9.161478,-2.031322,-2.1437602
8.869846,-2.2381554,-2.3743086
9.1426325,-2.0646317,-2.05684
8.968785,-2.1656334,-2.152164
9.133819,-1.9682335,-1.964223
8.680206,-2.1949325,-2.205451
8.043698,-2.4485042,-2.5809512
9.423467,-2.0937924,-2.2426255
9.141634,-2.0689225,-2.0192668
9.592018,-1.8255533,-1.7132077
8.892388,-2.0709028,-1.9938266
9.110212,-1.9788805,-2.0833378
9.417095,-1.8550723,-1.753286
9.01562,-2.005941,-2.0935996
9.366142,-1.8819777,-2.0501294
9.438612,-1.8697957,-1.9486682
9.074274,-2.1278741,-2.1412268
9.222967,-2.0303388,-2.009051
9.545049,-1.8546399,-1.8135843
9.54181,-1.7582613,-1.8511212
9.029511,-2.13396,-2.1049063
8.225185,-2.2365932,-2.531392
9.123481,-1.9341605,-1.9867895
9.261292,-1.9165757,-1.9293896
8.601452,-2.3076344,-2.2267725
8.636353,-2.1804988,-2.2130094
8.931867,-2.089802,-2.1140726
9.0274515,-2.027957,-2.133312
9.10349,-1.9992929,-2.0170412
9.251005,-1.9190476,-2.052368
9.410602,-1.893918,-1.964388
9.120206,-1.9832648,-1.9967282
9.173463,-1.9837837,-2.0917187
8.434665,-2.283837,-2.3422182
8.320306,-2.1559198,-2.1255662
8.847481,-2.1858115,-2.253546
8.518566,-2.1259973,-2.1398213
8.935743,-2.113111,-2.0209281
9.282224,-2.0020404,-1.9161097
9.060377,-2.025083,-2.0101163
8.882671,-2.1845067,-2.229601
9.070153,-1.9404277,-2.023254
9.104376,-1.9341296,-1.9431956
9.571137,-1.8548307,-1.8733478
8.88421,-1.9316627,-1.9372734
8.962823,-2.219157,-2.2436583
9.270872,-2.067394,-2.0266318
9.229607,-1.9646945,-1.9234934
9.280552,-1.9789504,-1.7681036
9.133531,-2.0019624,-1.9935821
8.671249,-2.1270251,-2.2244592
9.273108,-1.951654,-1.9533179
8.725161,-2.0095134,-1.9177567
9.210404,-1.8748723,-2.0499568
9.270774,-1.8815135,-1.9486668
9.555766,-1.8450313,-2.038824
9.330552,-1.9287504,-2.0388079
9.391013,-1.7540468,-1.7943699
8.023667,-2.4170914,-2.7795947
9.236254,-2.0293167,-1.9543004
8.744254,-2.1463282,-2.2409303
9.236023,-1.8562828,-2.0278196
8.995654,-2.047048,-2.067151
9.020847,-1.9632449,-2.1071684
9.351229,-1.8688705,-2.0084143
8.50597,-2.1135015,-2.1936283
8.529898,-2.2139502,-2.374518
9.065167,-2.0207996,-2.1861968
8.461515,-2.257091,-2.3280752
8.451033,-2.200334,-2.0185478
8.79351,-2.1852636,-2.2008264
8.209827,-2.1925611,-2.3310452
9.249125,-1.9552796,-1.817843
9.613458,-1.7619499,-1.629752
9.36197,-1.8742871,-1.8467609
8.25193,-2.161338,-2.159819
9.015895,-2.1202743,-2.1569202
9.174296,-1.9329742,-1.7877629
9.063105,-1.9576203,-1.9036028
9.103466,-2.033154,-2.0562878
8.267818,-2.2854686,-2.5385559
8.480658,-2.1746454,-2.1861138
8.337728,-2.1924853,-2.2470906
9.471367,-1.9298284,-1.8090363
8.827342,-1.9501766,-1.9558333
8.312754,-2.2344341,-2.3908904
9.115296,-2.0007086,-1.9676405
8.8572,-2.150828,-2.2145932
9.127879,-1.9863526,-2.0284235
9.133039,-2.1550581,-2.207306
9.089672,-1.936127,-2.0087936
8.414401,-2.3045459,-2.6249244
9.113366,-2.0209389,-1.9795965
9.131837,-1.9143493,-1.9162968
8.020811,-2.5261557,-2.5953503
8.043459,-2.3693507,-2.542946
8.643594,-2.2578146,-2.4645972
9.33558,-1.8759961,-1.8709449
9.017887,-1.9828178,-2.07345
8.937323,-2.0959392,-2.293314
9.102288,-2.0243165,-2.1405895
8.754921,-2.2015476,-2.2540486
9.064417,-2.1321945,-2.1606216
8.438022,-2.249215,-2.4150102
9.244545,-2.0298815,-1.9679228
9.064794,-2.0893269,-2.1557522
9.472727,-1.8884146,-1.7326596
9.251254,-1.978084,-1.9738939
9.020999,-2.01078,-1.999566
9.476746,-1.8067025,-1.686751
9.249098,-1.8641315,-1.9546777
8.464927,-2.274813,-2.2617779
9.005595,-1.957123,-1.9844868
8.989259,-2.0308988,-1.946501
9.495211,-1.9144603,-1.9204829
9.303589,-1.865583,-1.8180417
9.054599,-2.0979269,-1.9768642
9.179361,-1.8404666,-1.8643733
9.271184,-1.9658104,-1.9043332
9.436203,-1.8314418,-1.8446186
8.944432,-2.0115283,-2.0303626
9.2722025,-1.8558995,-1.8725449
9.1317,-2.0803955,-2.1645474
9.165165,-2.1438525,-2.2303772
8.974778,-1.9664012,-1.9621638
8.194914,-2.3759854,-2.6869538
9.419673,-1.8704128,-1.7426887
8.555003,-2.1457465,-2.2965217
8.100254,-2.40462,-2.547298
8.819428,-2.161831,-2.0750985
9.03921,-2.0624328,-2.2103624
9.400058,-1.852622,-1.8550348
8.909407,-2.0010176,-1.9435309
9.639458,-1.7733407,-1.6720899
9.855182,-1.737573,-1.6168396
9.306605,-1.8178864,-1.9190601
8.23389,-2.4058394,-2.829105
8.140961,-2.5289207,-2.5239806
9.391078,-1.9142319,-1.8841959
9.223579,-2.0213985,-2.1064296
8.348533,-2.3728392,-2.5613577
9.135198,-1.9693924,-1.9977069
9.274079,-1.9129282,-1.8413521
9.079916,-1.9938005,-2.0331426
8.573053,-2.2270906,-2.383861
9.413226,-1.9386643,-1.8450166
9.118402,-2.0375276,-2.05457
9.156948,-1.9460075,-1.9241053
9.270992,-1.87443,-1.993724
9.17108,-2.0974748,-2.0925004
8.852219,-2.1586723,-2.1880217
9.702041,-1.7931458,-1.8209027
9.230099,-1.9657899,-2.0501223
8.482597,-2.2937803,-2.5588455
8.232825,-2.3133454,-2.3056884
8.723766,-2.2281468,-2.2614026
9.239306,-1.9936212,-2.084979
8.683924,-2.2655244,-2.29778
9.304532,-1.9375379,-1.8803645
9.555695,-1.6924176,-1.7540596
8.900568,-1.9772573,-1.9637171
9.229773,-2.0339158,-1.9938078
9.331894,-1.8865807,-2.031066
9.224683,-1.9526033,-2.0207188
9.130959,-1.9854442,-2.0118783
8.795214,-2.3281436,-2.518665
8.031892,-2.3317537,-2.227901
8.905545,-2.1191301,-2.142595
9.122516,-1.9608866,-1.8915235
8.968716,-2.0778918,-2.1042643
9.364576,-1.9686594,-1.8464578
8.946554,-2.0678682,-2.2338452
9.287332,-1.9397787,-2.081707
8.34298,-2.2526195,-2.3277197
8.684582,-2.186956,-2.2271385
9.475657,-1.8628511,-1.7730283
9.169732,-2.0928943,-2.1111634
9.185417,-1.8844084,-1.7962573
9.481873,-1.9844713,-1.9521165
9.215284,-2.0462937,-1.9333222
9.023396,-2.0285633,-1.9707236
8.450543,-2.2820551,-2.2873793
8.412931,-2.403131,-2.2796223
9.126407,-2.0277002,-1.9615891
9.3534155,-1.9090041,-1.6675758
9.256861,-1.904682,-1.960723
9.363147,-1.8969721,-1.8699453
9.241522,-1.8991249,-2.027748
8.851491,-2.2457516,-2.3642106
8.885278,-2.047132,-2.1098385
9.047096,-2.0233724,-2.0081317
8.697366,-2.2007713,-2.2543085
9.078076,-1.9494449,-2.0292883
9.191369,-1.9222637,-1.998375
9.303819,-1.879612,-1.9111536
9.258095,-1.9204769,-1.7684222
9.297386,-1.8779206,-1.8815812
8.887613,-2.049138,-2.0530427
8.960904,-2.0938835,-2.1290977
8.4916115,-2.1308835,-2.155199
9.158176,-2.0202334,-2.0707963
9.383784,-1.8834448,-1.831887
8.161562,-2.3636312,-2.490156
9.141385,-1.9690351,-1.8893622
8.329049,-2.4713106,-2.5434194
8.542797,-2.0976577,-2.2301042
8.982499,-2.0177288,-2.0303495
9.3513975,-1.8959564,-1.7601045
8.6603565,-2.0879242,-2.2774026
8.226733,-2.343177,-2.286299
9.052978,-2.0929608,-1.922934
9.320288,-1.8877319,-1.8318503
9.272264,-1.9373065,-1.9799063
9.228008,-1.9155234,-1.949522
9.012403,-2.166587,-2.29685
9.022565,-2.0372536,-1.9825
8.148626,-2.2153811,-2.3150384
8.966243,-2.1870363,-2.1415007
9.205117,-1.914923,-1.9084748
8.287475,-2.2730386,-2.364436
8.331465,-2.2663078,-2.254942
9.428889,-1.8508985,-1.7903488
9.215349,-1.8893217,-1.9128195
8.970111,-1.9947276,-2.0644965
10.065173,-1.7536036,-1.5220134
8.896196,-2.16107,-2.135394
9.1022,-2.0481324,-2.0148711
8.918826,-2.029015,-1.941717
8.002608,-2.4777348,-2.6798277
8.874567,-2.1914866,-2.1388783
9.161647,-1.9642956,-1.9856144
9.1243,-1.9617367,-2.008484
8.862587,-2.1417842,-2.2252362
9.101085,-2.020916,-2.048277
9.269099,-1.9099474,-1.8148929
9.247017,-1.9219452,-2.0514078
9.801135,-1.8061762,-1.7056949
9.254053,-1.8588748,-1.8285946
8.748184,-2.1590128,-2.3168764
8.828033,-2.0757537,-2.1075528
8.285161,-2.4271708,-2.4000804
9.124975,-2.1027803,-2.1700692
9.3834095,-1.8268642,-1.9102736
8.975111,-2.169202,-2.2885718
9.272011,-1.9345174,-2.0566552
9.343557,-1.8820423,-1.9110554
9.28839,-1.8687319,-2.0278156
9.314751,-1.8710307,-1.8417274
9.094624,-1.9115648,-1.9434295
9.34838,-1.9192567,-1.8488362
9.298853,-1.8290957,-1.9140216
9.010745,-2.1279442,-2.174389
9.551024,-1.8909063,-1.8589357
8.822667,-2.1312556,-2.2595153
8.880331,-2.1978338,-2.2739913
9.276041,-1.9697446,-1.9341539
9.267351,-1.9651544,-1.9649574
9.159801,-2.1236126,-2.1831455
8.930745,-2.1892521,-2.2128093
9.305983,-1.8910173,-1.7812933
9.027915,-2.005958,-2.0108166
9.391151,-1.8878019,-1.8218288
9.225526,-1.888594,-1.8816807
9.015123,-2.1739383,-2.1992075
9.396557,-1.8220867,-1.9401444
8.674802,-2.249103,-2.2950237
9.157854,-1.9911422,-1.8399144
9.342516,-1.9187117,-1.9279318
9.081703,-1.9004476,-2.0330746
9.417219,-1.9416277,-2.016909
9.13978,-1.9443936,-1.8155708
9.36958,-1.9702545,-1.9373366
8.5416765,-2.2039998,-2.3219032
9.129674,-2.012895,-2.106164
9.058215,-1.9370202,-2.0119133
9.269898,-1.8525074,-1.8978982
9.382403,-1.8380922,-1.8257893
9.338581,-1.8853927,-1.9549237
8.92959,-2.0813992,-2.0143232
9.085711,-2.0584474,-2.1075668
8.805435,-2.1150248,-2.0469756
9.195135,-1.8832227,-1.888041
9.282894,-1.9945256,-1.9827436
9.208391,-2.0658062,-2.0262663
9.310521,-2.0403008,-2.0017936
9.1184025,-2.1353424,-2.1521206
8.926102,-2.0937803,-2.093163
9.58066,-1.8171681,-1.9518032
9.293734,-1.8912498,-1.871439
8.879945,-2.0161407,-2.0451825
8.794169,-2.0240078,-1.9895791
